ProbeID,GeneSymbol,EntrezID,logFC,AveExpr,t,PValue,adjPVal,B,ProbeID1,logFC1,AveExpr1,t1,PValue1,adjPVal1
230657_at,TMEM165,55858,0.29149932,2.284867075,3.035315443,0.003583222,0.3342749,-1.885004059,230657_at,0.072821382,2.284867075,0.648684593,0.519135129,0.999925658
238974_at,C2orf69,205327,-0.4924254,7.266968687,-3.034691297,0.003589621,0.3342749,-1.886389716,238974_at,0.105695325,7.266968687,0.520876472,0.60446111,0.999925658
201131_s_at,CDH1,999,0.280042482,2.406086238,3.034068742,0.003596014,0.3342749,-1.887771645,201131_s_at,0.149416962,2.406086238,1.391700866,0.16939513,0.999925658
234998_at,RAB11A,8766,-0.74331101,4.888189415,-3.033457,0.003602307,0.3342749,-1.889129386,234998_at,0.198634976,4.888189415,0.669447054,0.505900489,0.999925658
212106_at,FAF2,23197,0.193858661,2.765799249,3.032914053,0.0036079,0.3342749,-1.89033428,212106_at,0.12259765,2.765799249,1.672856973,0.099810403,0.999925658
225515_s_at,RPL7L1 /// WAC-AS1,220906 /// 285855,-0.466872897,6.490152733,-3.032575148,0.003611396,0.3342749,-1.891086296,225515_s_at,0.038898742,6.490152733,0.202721394,0.840071315,0.999925658
205019_s_at,VIPR1,7433,-0.317995792,3.287900755,-3.032327178,0.003613956,0.3342749,-1.891636494,205019_s_at,0.09996519,3.287900755,0.811560594,0.420404205,0.999925658
226914_at,ARPC5L,81873,-0.922572957,5.533486862,-3.032156238,0.003615721,0.3342749,-1.89201576,226914_at,0.047986038,5.533486862,0.133487525,0.89427581,0.999925658
244425_at,---,---,0.167876751,2.114713267,3.031105598,0.00362659,0.3342749,-1.894346498,244425_at,0.156770149,2.114713267,2.497565677,0.015401885,0.999925658
239765_at,CPEB3,22849,-1.12393953,4.3267941,-3.031094565,0.003626704,0.3342749,-1.894370972,239765_at,-0.157571515,4.3267941,-0.360154129,0.72005678,0.999925658
215419_at,ZFR2,23217,-0.174521989,2.69701116,-3.029438275,0.003643901,0.3342749,-1.898044154,215419_at,0.019363363,2.69701116,0.284087714,0.777367807,0.999925658
214607_at,PAK3,5063,-0.701692933,6.804175405,-3.029313111,0.003645204,0.3342749,-1.898321679,214607_at,-0.128064987,6.804175405,-0.469155512,0.640739735,0.999925658
227276_at,PLXDC2,84898,0.324440361,2.783312773,3.029283883,0.003645508,0.3342749,-1.898386483,227276_at,0.15492704,2.783312773,1.233454618,0.222444903,0.999925658
243023_at,---,---,-0.925232592,5.008022224,-3.026974157,0.003669626,0.3342749,-1.903506334,243023_at,0.120220308,5.008022224,0.335856083,0.738206797,0.999925658
207169_x_at,DDR1,780,0.653551994,8.684515791,3.026304017,0.003676652,0.3342749,-1.904991299,207169_x_at,0.039188287,8.684515791,0.154928039,0.877422803,0.999925658
204980_at,CLOCK,9575,-0.366277529,6.411818044,-3.02628833,0.003676816,0.3342749,-1.905026058,204980_at,-0.045928708,6.411818044,-0.318607315,0.751183409,0.999925658
211983_x_at,ACTG1,71,-0.244166003,11.77995916,-3.025539457,0.003684682,0.3342749,-1.906685214,211983_x_at,-0.127973676,11.77995916,-1.332678769,0.187915519,0.999925658
224925_at,PREX1,57580,0.563578393,6.257937265,3.025439678,0.003685731,0.3342749,-1.906906259,224925_at,0.04871646,6.257937265,0.22340171,0.824017866,0.999925658
1007_s_at,DDR1,780,0.473033399,7.100889285,3.025381947,0.003686339,0.3342749,-1.907034149,1007_s_at,0.065795357,7.100889285,0.360267692,0.719972322,0.999925658
226261_at,ZNRF2,223082,0.250242812,2.922186442,3.02442845,0.003696381,0.3342749,-1.909146177,226261_at,0.174297091,2.922186442,1.836842504,0.071424379,0.999925658
214120_at,RFPL1S,10740,-1.097703846,5.021286224,-3.023495238,0.003706234,0.3342749,-1.911212833,214120_at,-0.183539424,5.021286224,-0.433327864,0.666404451,0.999925658
238892_at,---,---,-0.182026209,2.731619775,-3.022863558,0.003712918,0.3342749,-1.912611481,238892_at,-0.125883408,2.731619775,-1.821122167,0.073813381,0.999925658
204743_at,TAGLN3,29114,-0.937925217,8.123743638,-3.022413022,0.003717691,0.3342749,-1.913608921,204743_at,-0.224458411,8.123743638,-0.608531244,0.545241409,0.999925658
218589_at,LPAR6,10161,0.520902417,3.261824558,3.0221739,0.003720227,0.3342749,-1.914138272,218589_at,0.098701129,3.261824558,0.486212064,0.628672234,0.999925658
210246_s_at,ABCC8,6833,-0.447744541,3.244805882,-3.021875095,0.003723399,0.3342749,-1.914799703,210246_s_at,-0.072863395,3.244805882,-0.415913715,0.679027628,0.999925658
230280_at,TRIM9,114088,-0.664387961,4.081341924,-3.02090537,0.003733708,0.3342749,-1.916945968,230280_at,-0.092869937,4.081341924,-0.360376182,0.719891638,0.999925658
223635_s_at,SSBP3,23648,-0.461164317,4.03192774,-3.020229725,0.003740906,0.3342749,-1.918441077,223635_s_at,-0.031595335,4.03192774,-0.173966261,0.862505484,0.999925658
239252_at,COX7B,1349,-0.75808046,4.824364704,-3.019866522,0.003744781,0.3342749,-1.919244699,239252_at,0.106821838,4.824364704,0.341885856,0.73368825,0.999925658
211276_at,TCEAL2,140597,-0.56076293,8.1852204,-3.019766103,0.003745853,0.3342749,-1.919466874,211276_at,0.005784008,8.1852204,0.026245337,0.979152897,0.999925658
234024_at,CBLN4,140689,-0.33157087,2.677573882,-3.019662948,0.003746954,0.3342749,-1.919695096,234024_at,0.092576986,2.677573882,0.724977329,0.471417882,0.999925658
226974_at,NEDD4L,23327,-0.785460027,4.696577547,-3.018762049,0.003756587,0.3342749,-1.921688048,226974_at,0.124561215,4.696577547,0.403948391,0.687755203,0.999925658
207085_x_at,CSF2RA,1438,0.173187462,2.171792095,3.017543904,0.003769649,0.3342749,-1.924382156,207085_x_at,-0.004456322,2.171792095,-0.067819252,0.946165752,0.999925658
228550_at,RTN4R,65078,-0.404210549,3.043101258,-3.017037114,0.003775096,0.3342749,-1.925502777,228550_at,-0.053652276,3.043101258,-0.334966884,0.738873929,0.999925658
229254_at,MFSD4,148808,-1.03455445,5.904357053,-3.016573505,0.003780085,0.3342749,-1.926527802,229254_at,-0.137415609,5.904357053,-0.339065063,0.735800908,0.999925658
221928_at,ACACB,32,0.292615958,3.703465935,3.016533239,0.003780518,0.3342749,-1.926616823,221928_at,0.189722877,3.703465935,1.713822388,0.091969858,0.999925658
31845_at,ELF4,2000,0.11690722,2.528573195,3.016147046,0.003784679,0.3342749,-1.927470595,31845_at,0.015215739,2.528573195,0.326389238,0.745319702,0.999925658
212842_x_at,RGPD5 /// RGPD6 /// RGPD8,84220 /// 727851 /// 729540,-0.448143936,7.444488958,-3.015715641,0.003789333,0.3342749,-1.928424229,212842_x_at,-0.034984876,7.444488958,-0.198823376,0.843105102,0.999925658
204297_at,PIK3C3,5289,0.385750332,4.733531198,3.014843815,0.003798753,0.3342749,-1.930351142,204297_at,0.191737428,4.733531198,1.313412699,0.194281902,0.999925658
228579_at,KCNQ3,3786,-0.788328477,5.357493273,-3.014164179,0.003806111,0.3342749,-1.931853011,228579_at,-0.188432555,5.357493273,-0.614330148,0.541430217,0.999925658
244423_at,---,---,0.162517419,1.750179971,3.013665744,0.003811516,0.3342749,-1.932954311,244423_at,-0.008754872,1.750179971,-0.134056035,0.893828273,0.999925658
211962_s_at,ZFP36L1,677,0.685799936,7.726607204,3.012884389,0.003820004,0.3342749,-1.934680477,211962_s_at,0.173223443,7.726607204,0.646089102,0.520802389,0.999925658
238147_at,TRIM46,80128,-0.240687092,3.641758295,-3.012402541,0.003825246,0.3342749,-1.935744821,238147_at,0.001822432,3.641758295,0.0191924,0.984754333,0.999925658
230547_at,KCNC1,3746,-0.542822298,3.801113584,-3.012010554,0.003829516,0.3342749,-1.936610584,230547_at,-0.201217324,3.801113584,-0.951878662,0.345158845,0.999925658
222473_s_at,ERBB2IP,55914,0.528970101,8.294835013,3.01086544,0.003842016,0.334345471,-1.939139307,222473_s_at,0.355817036,8.294835013,1.760739864,0.083621366,0.999925658
202832_at,GCC2,9648,-0.70375136,6.760352325,-3.009513597,0.003856821,0.334345471,-1.942123693,202832_at,-0.092474612,6.760352325,-0.355523017,0.723504008,0.999925658
204586_at,BSN,8927,-0.898755229,4.382982573,-3.009499154,0.003856979,0.334345471,-1.942155571,204586_at,-0.218700657,4.382982573,-0.616750322,0.539843662,0.999925658
226259_at,EXOC6,54536,-0.350640104,3.764139182,-3.009035937,0.003862065,0.334345471,-1.943177974,226259_at,-0.059175452,3.764139182,-0.433168608,0.666519461,0.999925658
210493_s_at,MFAP3L,9848,0.246046502,3.417069996,3.007927232,0.003874262,0.334345471,-1.945624642,210493_s_at,0.09230956,3.417069996,0.958963844,0.34160821,0.999925658
225612_s_at,B3GNT5,84002,0.376810612,3.592847976,3.007841075,0.003875212,0.334345471,-1.945814748,225612_s_at,0.267860537,3.592847976,1.836580085,0.071463718,0.999925658
213245_at,ADCY1,107,-0.923777411,6.978666658,-3.006001779,0.00389553,0.335352059,-1.949872224,213245_at,0.258820622,6.978666658,0.725313449,0.471213288,0.999925658
209699_x_at,AKR1C2,1646,0.648471803,3.7593489,3.005428308,0.003901886,0.335352059,-1.951136948,209699_x_at,0.497988025,3.7593489,2.039270936,0.046046981,0.999925658
238206_at,RXFP1,59350,-0.429281822,2.211484029,-3.003243001,0.003926193,0.335810834,-1.955954873,238206_at,-0.092305308,2.211484029,-0.557524877,0.579341695,0.999925658
206953_s_at,ADGRL2,23266,-0.541840959,3.543703285,-3.003012561,0.003928764,0.335810834,-1.956462782,206953_s_at,-0.09108073,3.543703285,-0.442589439,0.659729918,0.999925658
204836_at,GLDC,2731,-0.305467693,3.809924918,-3.002221262,0.003937606,0.335810834,-1.958206663,204836_at,0.04663981,3.809924918,0.389266268,0.698522937,0.999925658
229890_at,LOC100507547 /// PRRT1,80863 /// 100507547,-0.840598352,6.514764235,-3.002089698,0.003939077,0.335810834,-1.958496576,229890_at,-0.072305963,6.514764235,-0.21759864,0.828515291,0.999925658
213792_s_at,INSR,3643,0.433850266,5.495034756,3.000483607,0.003957086,0.335810834,-1.962035035,213792_s_at,0.223783189,5.495034756,1.302638042,0.197912471,0.999925658
211616_s_at,HTR2A,3356,-0.447729413,2.943625833,-2.998457984,0.003979909,0.335810834,-1.966495926,211616_s_at,-0.11458231,2.943625833,-0.650457408,0.517997958,0.999925658
208944_at,TGFBR2,7048,0.623633083,5.614143682,2.99844412,0.003980066,0.335810834,-1.966526451,208944_at,0.112352358,5.614143682,0.45647957,0.649771766,0.999925658
228450_at,PLEKHA7,144100,0.293709921,2.812972002,2.997159051,0.003994609,0.335810834,-1.969355387,228450_at,0.096343291,2.812972002,0.837466731,0.405811746,0.999925658
201566_x_at,ID2,3398,-0.320316514,4.230283573,-2.99693463,0.003997153,0.335810834,-1.969849338,201566_x_at,0.017685246,4.230283573,0.143066514,0.88673985,0.999925658
209829_at,FAM65B,9750,-0.612011422,3.863001325,-2.996063488,0.004007046,0.335810834,-1.971766484,209829_at,-0.134673632,3.863001325,-0.557420064,0.579412814,0.999925658
210794_s_at,MEG3,55384,-0.615935462,6.263053491,-2.995634329,0.004011928,0.335810834,-1.972710806,210794_s_at,-0.095709483,6.263053491,-0.39465551,0.694563136,0.999925658
209248_at,GHITM,27069,-0.520897912,8.427283105,-2.995345576,0.004015215,0.335810834,-1.973346125,209248_at,0.015581415,8.427283105,0.077298541,0.938655487,0.999925658
241672_at,SERTM1,400120,-0.625763857,3.613776551,-2.994334833,0.004026744,0.335810834,-1.975569646,241672_at,0.066356953,3.613776551,0.269629515,0.78841447,0.999925658
203978_at,NUBP1,4682,0.194318724,2.829221982,2.994320033,0.004026913,0.335810834,-1.9756022,203978_at,0.128552542,2.829221982,1.677290771,0.09893622,0.999925658
212857_x_at,SUB1,10923,-0.328639151,9.173504893,-2.99338342,0.004037623,0.335810834,-1.977662174,212857_x_at,-0.115608834,9.173504893,-0.922948824,0.359906212,0.999925658
229973_at,ERICH3,127254,-1.255785526,5.234960582,-2.992532795,0.004047374,0.335810834,-1.979532643,229973_at,0.093922599,5.234960582,0.190191312,0.849831794,0.999925658
243401_at,---,---,0.167529057,2.13329354,2.992024857,0.004053206,0.335810834,-1.980649389,243401_at,0.035668226,2.13329354,0.538866727,0.592067516,0.999925658
229714_at,HS6ST3,266722,-0.701485214,4.324548962,-2.991992083,0.004053583,0.335810834,-1.980721442,229714_at,-0.133119292,4.324548962,-0.492022371,0.624584369,0.999925658
203618_at,FAIM2,23017,-0.545204071,4.482905556,-2.991815532,0.004055612,0.335810834,-1.981109572,203618_at,-0.06085573,4.482905556,-0.277509288,0.782388422,0.999925658
211986_at,AHNAK,79026,0.756416202,6.830929931,2.991651256,0.004057501,0.335810834,-1.981470701,211986_at,0.405840556,6.830929931,1.42319603,0.160104509,0.999925658
206857_s_at,FKBP1B,2281,-1.020985359,6.116785016,-2.990915453,0.004065973,0.335889942,-1.983088059,206857_s_at,-0.10347382,6.116785016,-0.258595221,0.796874745,0.999925658
226597_at,REEP6,92840,-0.158252972,1.992068564,-2.987840849,0.00410155,0.337487634,-1.989843326,226597_at,-0.076155953,1.992068564,-1.186787487,0.240211364,0.999925658
236234_at,PDE1A,5136,-1.218989089,4.7857542,-2.987566865,0.004104734,0.337487634,-1.990445068,236234_at,-0.14835693,4.7857542,-0.305677201,0.76095883,0.999925658
224650_at,MAL2,114569,-1.344627956,5.26812906,-2.987288914,0.004107967,0.337487634,-1.991055484,224650_at,0.105740433,5.26812906,0.199217344,0.842798371,0.999925658
232481_s_at,SLITRK6,84189,0.163735647,2.380195349,2.985653239,0.00412704,0.33774209,-1.99464684,232481_s_at,0.070634561,2.380195349,1.109058935,0.272040513,0.999925658
228788_at,YPEL1,29799,-0.512080758,3.734772964,-2.985184507,0.004132521,0.33774209,-1.995675756,228788_at,-0.248336319,3.734772964,-1.232249961,0.222891048,0.999925658
225647_s_at,CTSC,1075,0.286403303,2.860553364,2.985080643,0.004133736,0.33774209,-1.995903733,225647_s_at,0.107721892,2.860553364,0.961053737,0.340565489,0.999925658
201427_s_at,SEPP1,6414,0.545920862,10.46508409,2.983550717,0.004151677,0.33858895,-1.999261228,201427_s_at,-0.055353188,10.46508409,-0.254862081,0.799742649,0.999925658
244387_at,---,---,-0.47131647,3.051657856,-2.980932711,0.004182546,0.340485127,-2.005003798,244387_at,-0.141125251,3.051657856,-0.758525777,0.451246829,0.999925658
214030_at,CRYBG3,131544,0.373448852,4.001442065,2.979947387,0.004194219,0.340618325,-2.007164193,214030_at,0.071693116,4.001442065,0.507304286,0.613889428,0.999925658
214773_x_at,TIPRL,261726,-0.292319828,5.011501173,-2.978635175,0.004209812,0.340618325,-2.010040547,214773_x_at,0.023071973,5.011501173,0.19975631,0.84237879,0.999925658
221973_at,LOC100506076 /// LOC100506123,100506076 /// 100506123,-0.4282465,3.454646264,-2.977802466,0.004219735,0.340618325,-2.011865379,221973_at,0.036541315,3.454646264,0.221236131,0.825695522,0.999925658
228660_x_at,SEMA4F,10505,-0.314730702,4.011462389,-2.977629242,0.004221802,0.340618325,-2.012244945,228660_x_at,0.173585478,4.011462389,1.394239887,0.1686311,0.999925658
200662_s_at,TOMM20,9804,-0.466751663,9.548355745,-2.976556504,0.004234623,0.340618325,-2.014595173,200662_s_at,-0.086775121,9.548355745,-0.472265977,0.638531676,0.999925658
202886_s_at,PPP2R1B,5519,0.239913379,3.496222822,2.976412298,0.004236349,0.340618325,-2.014911063,202886_s_at,0.104016445,3.496222822,1.10752108,0.272698851,0.999925658
228028_at,GAREM2,150946,0.405260643,3.843486304,2.975636051,0.004245653,0.340618325,-2.016611295,228028_at,0.244395514,3.843486304,1.614755353,0.111860529,0.999925658
223805_at,OSBPL6,114880,-0.439756054,4.433248464,-2.974603481,0.004258058,0.340618325,-2.018872479,223805_at,0.09100756,4.433248464,0.530218516,0.598010388,0.999925658
203562_at,FEZ1,9638,0.360969429,10.49669418,2.974462067,0.004259759,0.340618325,-2.019182114,203562_at,-0.01129977,10.49669418,-0.078593569,0.937629879,0.999925658
208683_at,CAPN2,824,0.532605188,8.416785664,2.974288583,0.004261848,0.340618325,-2.019561955,208683_at,0.303033308,8.416785664,1.522925298,0.133280679,0.999925658
205173_x_at,CD58,965,0.408944619,3.724356167,2.973186078,0.004275141,0.340618325,-2.021975508,205173_x_at,0.099712694,3.724356167,0.619751108,0.537879808,0.999925658
209988_s_at,ASCL1,429,0.699978669,4.886174787,2.973065819,0.004276594,0.340618325,-2.022238737,209988_s_at,0.560070635,4.886174787,2.08620492,0.041424615,0.999925658
206935_at,PCDH8,5100,-1.30463747,4.380935909,-2.972514252,0.004283261,0.340618325,-2.023445935,206935_at,0.122439993,4.380935909,0.241629333,0.809930511,0.999925658
218550_s_at,LRRC20,55222,-0.202221497,3.435237564,-2.971696422,0.004293164,0.340799476,-2.025235611,218550_s_at,-0.030664811,3.435237564,-0.382907513,0.703205943,0.999925658
221986_s_at,KLHL24,54800,0.209536052,2.650977207,2.968451121,0.004332674,0.342149089,-2.032334005,221986_s_at,0.17791197,2.650977207,2.217280732,0.030587971,0.999925658
229963_at,BEX5,340542,-1.224251514,6.573124689,-2.968447632,0.004332716,0.342149089,-2.032341633,229963_at,0.076111821,6.573124689,0.15502591,0.877345997,0.999925658
211923_s_at,ZNF471,57573,0.151964854,2.490776551,2.968345358,0.004333967,0.342149089,-2.032565248,211923_s_at,0.057014891,2.490776551,0.969870827,0.336189397,0.999925658
221945_at,FBXO41,150726,-0.362110246,3.850230009,-2.96778794,0.004340789,0.342149089,-2.033783907,221945_at,0.018338727,3.850230009,0.127254263,0.899184937,0.999925658
229118_at,PRRG3,79057,-0.562577683,3.589702271,-2.963959376,0.004387915,0.342719777,-2.042149835,229118_at,0.036653313,3.589702271,0.162974435,0.871112305,0.999925658
223913_s_at,MIR7-3HG,284424,-0.358566286,2.602609438,-2.963529516,0.004393236,0.342719777,-2.043088668,223913_s_at,-0.122965722,2.602609438,-0.862757103,0.391869741,0.999925658
235611_at,SREK1,140890,-0.325451422,3.847291009,-2.963477429,0.004393881,0.342719777,-2.043202422,235611_at,-0.067726855,3.847291009,-0.52810854,0.599464529,0.999925658
220131_at,FXYD7,53822,-0.891767899,5.655720109,-2.961119146,0.004423183,0.342719777,-2.048351268,220131_at,-0.159002696,5.655720109,-0.439815155,0.661726376,0.999925658
213256_at,Mar-03,115123,0.336757079,2.677463116,2.96096624,0.004425089,0.342719777,-2.04868501,213256_at,0.112330841,2.677463116,0.838590227,0.405186003,0.999925658
209199_s_at,MEF2C,4208,-1.175165658,5.855739225,-2.96009971,0.004435906,0.342719777,-2.050576123,209199_s_at,-0.104915005,5.855739225,-0.226765293,0.821413765,0.999925658
219932_at,SLC27A6,28965,0.228182999,2.242226131,2.958913938,0.004450747,0.342719777,-2.053163325,219932_at,0.038089814,2.242226131,0.437750246,0.663213952,0.999925658
239293_at,NRSN1,140767,-0.971532083,6.177592087,-2.958403249,0.004457153,0.342719777,-2.054277359,239293_at,-0.090757778,6.177592087,-0.238391779,0.812428211,0.999925658
202147_s_at,IFRD1,3475,0.443733853,4.026135211,2.958247183,0.004459112,0.342719777,-2.054617781,202147_s_at,0.362203914,4.026135211,2.140075309,0.036621068,0.999925658
202254_at,SIPA1L1,26037,-0.805211061,6.087610871,-2.956953755,0.004475382,0.342719777,-2.057438607,202254_at,0.055942682,6.087610871,0.17436535,0.862193297,0.999925658
208779_x_at,DDR1,780,0.491475041,8.801918256,2.956947064,0.004475467,0.342719777,-2.057453199,208779_x_at,0.071751623,8.801918256,0.363244216,0.717759875,0.999925658
244217_at,---,---,-0.475364919,4.95327842,-2.955527453,0.004493387,0.342719777,-2.060548223,244217_at,-0.285041279,4.95327842,-1.532263234,0.130963533,0.999925658
218009_s_at,PRC1,9055,-0.17957673,2.715218449,-2.955320413,0.004496007,0.342719777,-2.060999523,218009_s_at,-0.008545282,2.715218449,-0.120203403,0.904742746,0.999925658
214044_at,RYR2,6262,-0.913173863,4.085740465,-2.955091816,0.0044989,0.342719777,-2.061497787,214044_at,-0.008105783,4.085740465,-0.022355636,0.982241982,0.999925658
213960_at,NTRK3,4916,-0.743832206,5.892572725,-2.954812725,0.004502435,0.342719777,-2.062106076,213960_at,0.121809111,5.892572725,0.41502087,0.679677369,0.999925658
222433_at,ENAH,55740,0.501711212,6.470471822,2.954658382,0.004504391,0.342719777,-2.062442454,222433_at,0.125821179,6.470471822,0.628749419,0.532013043,0.999925658
224909_s_at,PREX1,57580,0.760621991,6.418751376,2.954246449,0.004509616,0.342719777,-2.063340169,224909_s_at,0.087174123,6.418751376,0.276794583,0.782934445,0.999925658
